   9.1558714e-01   1.0599247e+00   1.0191962e+00
   9.1575104e-01   1.0589886e+00   1.0232118e+00
   9.1579459e-01   1.0577185e+00   1.0267466e+00
   9.1575181e-01   1.0561753e+00   1.0298877e+00
   9.1564572e-01   1.0544010e+00   1.0326934e+00
   9.1550171e-01   1.0524416e+00   1.0352293e+00
   9.1534758e-01   1.0503472e+00   1.0375683e+00
   9.1521309e-01   1.0481709e+00   1.0397908e+00
   9.1510068e-01   1.0459192e+00   1.0419021e+00
   9.1500299e-01   1.0435818e+00   1.0438798e+00
   9.1491815e-01   1.0411578e+00   1.0457168e+00
   9.1484972e-01   1.0386555e+00   1.0474219e+00
   9.1480676e-01   1.0360924e+00   1.0490194e+00
   9.1480380e-01   1.0334954e+00   1.0505491e+00
   9.1486080e-01   1.0309007e+00   1.0520665e+00
   9.1498555e-01   1.0283235e+00   1.0535933e+00
   9.1516018e-01   1.0257355e+00   1.0550792e+00
   9.1537995e-01   1.0231312e+00   1.0565103e+00
   9.1564189e-01   1.0205078e+00   1.0578781e+00
   9.1594463e-01   1.0178653e+00   1.0591783e+00
   9.1628840e-01   1.0152064e+00   1.0604119e+00
   9.1667502e-01   1.0125364e+00   1.0615842e+00
   9.1710792e-01   1.0098634e+00   1.0627053e+00
   9.1759215e-01   1.0071980e+00   1.0637901e+00
   9.1813429e-01   1.0045535e+00   1.0648580e+00
   9.1873497e-01   1.0019330e+00   1.0659115e+00
   9.1938765e-01   9.9932783e-01   1.0669327e+00
   9.2008779e-01   9.9673315e-01   1.0679091e+00
   9.2083173e-01   9.9414551e-01   1.0688311e+00
   9.2161672e-01   9.9156290e-01   1.0696920e+00
   9.2244092e-01   9.8898476e-01   1.0704873e+00
   9.2330336e-01   9.8641198e-01   1.0712156e+00
   9.2420398e-01   9.8384685e-01   1.0718779e+00
   9.2514363e-01   9.8129315e-01   1.0724781e+00
   9.2612405e-01   9.7875605e-01   1.0730226e+00
   9.2714786e-01   9.7624218e-01   1.0735207e+00
   9.2821860e-01   9.7375962e-01   1.0739842e+00
   9.2934070e-01   9.7131787e-01   1.0744275e+00
   9.3052220e-01   9.6893161e-01   1.0748755e+00
   9.3177235e-01   9.6661586e-01   1.0753556e+00
   9.3307811e-01   9.6435329e-01   1.0758328e+00
   9.3442635e-01   9.6212654e-01   1.0762720e+00
   9.3580615e-01   9.5992161e-01   1.0766444e+00
   9.3720878e-01   9.5772777e-01   1.0769275e+00
   9.3862772e-01   9.5553763e-01   1.0771052e+00
   9.4005865e-01   9.5334710e-01   1.0771676e+00
   9.4149947e-01   9.5115540e-01   1.0771114e+00
   9.4295025e-01   9.4896507e-01   1.0769392e+00
   9.4441330e-01   9.4678195e-01   1.0766603e+00
   9.4589311e-01   9.4461520e-01   1.0762902e+00
   9.4739640e-01   9.4247727e-01   1.0758507e+00
   9.4893207e-01   9.4038396e-01   1.0753699e+00
   9.5051122e-01   9.3835433e-01   1.0748823e+00
   9.5214719e-01   9.3641081e-01   1.0744288e+00
   9.5385548e-01   9.3457909e-01   1.0740564e+00
   9.5564620e-01   9.3287638e-01   1.0737966e+00
   9.5748085e-01   9.3124563e-01   1.0735419e+00
   9.5933722e-01   9.2965666e-01   1.0732339e+00
   9.6120248e-01   9.2809340e-01   1.0728408e+00
   9.6306791e-01   9.2654575e-01   1.0723422e+00
   9.6492899e-01   9.2500959e-01   1.0717293e+00
   9.6678536e-01   9.2348674e-01   1.0710047e+00
   9.6864082e-01   9.2198503e-01   1.0701824e+00
   9.7050334e-01   9.2051824e-01   1.0692882e+00
   9.7238507e-01   9.1910613e-01   1.0683592e+00
   9.7430231e-01   9.1777444e-01   1.0674438e+00
   9.7627127e-01   9.1654865e-01   1.0665905e+00
   9.7826658e-01   9.1539384e-01   1.0657325e+00
   9.8027334e-01   9.1429094e-01   1.0648331e+00
   9.8228546e-01   9.1323369e-01   1.0638802e+00
   9.8429853e-01   9.1221808e-01   1.0628659e+00
   9.8630980e-01   9.1124243e-01   1.0617871e+00
   9.8831817e-01   9.1030732e-01   1.0606449e+00
   9.9032425e-01   9.0941564e-01   1.0594448e+00
   9.9233027e-01   9.0857254e-01   1.0581971e+00
   9.9434017e-01   9.0778550e-01   1.0569162e+00
   9.9635954e-01   9.0706425e-01   1.0556211e+00
   9.9839522e-01   9.0642024e-01   1.0543342e+00
   1.0004444e+00   9.0585089e-01   1.0530507e+00
   1.0024980e+00   9.0534573e-01   1.0517512e+00
   1.0045490e+00   9.0489728e-01   1.0504220e+00
   1.0065917e+00   9.0449969e-01   1.0490529e+00
   1.0086216e+00   9.0414875e-01   1.0476365e+00
   1.0106355e+00   9.0384188e-01   1.0461688e+00
   1.0126313e+00   9.0357815e-01   1.0446488e+00
   1.0146083e+00   9.0335829e-01   1.0430789e+00
   1.0165670e+00   9.0318462e-01   1.0414644e+00
   1.0185090e+00   9.0306113e-01   1.0398140e+00
   1.0204375e+00   9.0299347e-01   1.0381394e+00
   1.0223566e+00   9.0298887e-01   1.0364554e+00
   1.0242718e+00   9.0305626e-01   1.0347803e+00
   1.0261899e+00   9.0320618e-01   1.0331352e+00
   1.0281253e+00   9.0345879e-01   1.0315578e+00
   1.0300736e+00   9.0380918e-01   1.0300392e+00
   1.0320151e+00   9.0423319e-01   1.0285365e+00
   1.0339335e+00   9.0471066e-01   1.0270144e+00
   1.0358153e+00   9.0522540e-01   1.0254447e+00
   1.0376502e+00   9.0576518e-01   1.0238068e+00
   1.0394309e+00   9.0632178e-01   1.0220870e+00
   1.0411533e+00   9.0689093e-01   1.0202794e+00
   1.0428163e+00   9.0747236e-01   1.0183853e+00
   1.0444219e+00   9.0806977e-01   1.0164131e+00
   1.0459751e+00   9.0869082e-01   1.0143787e+00
   1.0474841e+00   9.0934718e-01   1.0123056e+00
   1.0489601e+00   9.1005447e-01   1.0102241e+00
   1.0504173e+00   9.1083232e-01   1.0081724e+00
   1.0518732e+00   9.1170429e-01   1.0061955e+00
   1.0533481e+00   9.1269796e-01   1.0043462e+00
   1.0548620e+00   9.1384001e-01   1.0026752e+00
   1.0563727e+00   9.1507615e-01   1.0010828e+00
   1.0578465e+00   9.1636279e-01   9.9949222e-01
   1.0592680e+00   9.1768049e-01   9.9787175e-01
   1.0606265e+00   9.1901582e-01   9.9620028e-01
   1.0619158e+00   9.2036143e-01   9.9446733e-01
   1.0631347e+00   9.2171598e-01   9.9267311e-01
   1.0642866e+00   9.2308419e-01   9.9082849e-01
   1.0653795e+00   9.2447684e-01   9.8895498e-01
   1.0664261e+00   9.2591073e-01   9.8708476e-01
